RM_ERRECHNETE_RAUMTEMPERATUR_DSP_POINT_ID_Value,RM_RBG_RAUMTEMPERATUR_POINT_ID_Value,RM_ANSTEUERUNG_DSP_VENTIL_POINT_ID_Value,DSP_FLOOR_DISTRIBUTOR_FLUX_FLUX_ID_Value,DSP_FLOOR_DISTRIBUTOR_RUECKLAUFTEMPERATUR_EQUIPMENT_ID_Value,DSP_FLOOR_DISTRIBUTOR_VORLAUFTEMPERATUR_EQUIPMENT_ID_Value,DSP_FLOOR_DISTRIBUTOR_LEISTUNG_EQUIPMENT_ID_Value,DSP_HK_CIRCUIT_DURCHFLUSS_EQUIP_ID_Value,DSP_HK_CIRCUIT_LEISTUNG_EQUIP_ID_Value,DSP_KK_CIRCUIT__24A1_AUSSENTEMPERATUR_EQUIP_ID_Value,DSP_KK_CIRCUIT_DS_VL_TEMPERATUR_EQUIP_ID_Value,DSP_KK_CIRCUIT_DS_RL_TEMPERATUR_EQUIP_ID_Value,DSP_KK_CIRCUIT_DS_VENTIL_V2_MISCHVENTIL__EQUIP_ID_Value,sunhour_value,timestamp
22,24.52952,0,0.095000006,25.439999,26.13,0,0,0,17.577103,26.476627,26.26789,0,1,2021-02-20T12:15:00.0000000Z
22,24.52952,0,0.108,25.33,26.13,0,0,0,18.457941,26.476627,26.26789,0,1,2021-02-20T12:30:00.0000000Z
20,24.42775,0,0.0050000004,25.16,26.08,0,0,0,18.780695,26.476627,26.26789,0,1,2021-02-20T12:45:00.0000000Z
20,24.42775,0,0,25.119999,26.039999,0,0,0,18.798056,26.893555,26.791069,0,1,2021-02-20T13:00:00.0000000Z
20,24.42775,0,0,25.109999,25.98,0,0,0,18.996943,27.312489,27.103283,0,1,2021-02-20T13:15:00.0000000Z
20,24.42775,0,0,25.1,25.949999,0,0,0,19.45914,27.518358,27.310514,0,1,2021-02-20T13:30:00.0000000Z
20,24.42775,0,0,25.09,26.019999,0,0,0,19.674522,27.623404,27.516308,0,1,2021-02-20T13:45:00.0000000Z
20,24.42775,0,0,25.08,26.09,0,0,0,19.583391,27.730104,27.516308,0,1,2021-02-20T14:00:00.0000000Z
20,24.42775,0,0,25.06,26.16,0,0,0,19.655771,27.830894,27.516308,0,1,2021-02-20T14:15:00.0000000Z
20,24.42775,0,0,25.05,26.199999,0,0,0,20.169287,27.830894,27.516308,0,1,2021-02-20T14:30:00.0000000Z
20,24.42775,0,0,25.05,26.24,0,0,0,20.320103,27.830894,27.622875,0,1,2021-02-20T14:45:00.0000000Z
20,24.324362,0,0,25.05,26.269999,0,0,0,19.944216,27.830894,27.622875,0,1,2021-02-20T15:00:00.0000000Z
20,24.324362,0,0,25.029999,26.289999,0,0,0,19.384409,27.830894,27.622875,0,1,2021-02-20T15:15:00.0000000Z
20,24.224293,0,0,25.029999,26.31,0,0,0,19.241741,27.830894,27.622875,0,1,2021-02-20T15:30:00.0000000Z
20,24.224293,0,0,25.029999,26.279999,0,0,0,18.93346,27.830894,27.622875,0,1,2021-02-20T15:45:00.0000000Z
20,24.118141,0,0,25.029999,26.279999,0,0,0,17.95711,27.72523,27.622875,0,0.616666666666667,2021-02-20T16:00:00.0000000Z
20,24.118141,0,0,25.019999,26.26,0,0,0,16.954718,27.623018,27.516668,0,0.616666666666667,2021-02-20T16:15:00.0000000Z
20,24.013575,0,0,25.019999,26.26,0,0,0,16.443882,27.623018,27.411594,0,0.616666666666667,2021-02-20T16:30:00.0000000Z
20,23.908815,0,0,25.01,26.21,0,0,0,15.453529,27.623018,27.311228,0,0.616666666666667,2021-02-20T16:45:00.0000000Z
20,23.804785,0,0,25,26.17,0,0,0,13.9484825,27.52028,27.311228,0,0,2021-02-20T17:00:00.0000000Z
20,23.704632,0,0,25,26.14,0,0,0.5,12.89476,27.413605,27.205902,20.664597,0,2021-02-20T17:15:00.0000000Z
20,23.60429,0,0,24.97,26.109999,0,0.559,3.2,12.439226,29.394506,27.205902,47.929142,0,2021-02-20T17:30:00.0000000Z
20,23.60429,0,0,24.98,27.109999,0,1.11,5.5,11.444994,31.46002,28.560495,82.59095,0,2021-02-20T17:45:00.0000000Z
20,23.503248,0,0,24.949999,28.73,0,1.72,7.9,10.94417,34.07105,30.124989,89.68056,0,2021-02-20T18:00:00.0000000Z
20,23.402706,0,0,24.93,29.8,0,1.72,7,10.845265,35.115936,31.170277,91.29974,0,2021-02-20T18:15:00.0000000Z
20,23.402706,0,0,24.939999,30.92,0,1.6790001,5.4,9.943457,35.316895,32.21184,99.838425,0,2021-02-20T18:30:00.0000000Z
20,23.301592,0,0,24.939999,31.9,0,1.7600001,6.4,9.155996,36.253426,32.31766,99.838425,0,2021-02-20T18:45:00.0000000Z
20,23.301592,0,0,24.99,32,0,1.7760001,7,8.942824,36.146797,32.83954,99.838425,0,2021-02-20T19:00:00.0000000Z
20,23.19829,0,0,25.1,32.55,0,1.72,5.4,8.438296,36.148758,33.054363,99.838425,0,2021-02-20T19:15:00.0000000Z
20,23.097992,0,0,25.199999,32.64,0,1.7600001,5.3,8.060542,36.147182,32.953896,99.838425,0,2021-02-20T19:30:00.0000000Z
20,23.097992,0,0,25.3,32.91,0,1.7600001,7.1,7.853862,36.675373,33.261005,99.838425,0,2021-02-20T19:45:00.0000000Z
20,22.992147,0,0,25.42,33.05,0,1.7590001,5.7000003,7.441763,36.682095,33.36667,99.838425,0,2021-02-20T20:00:00.0000000Z
20,22.886868,0,0,25.51,33.18,0,1.7700001,4.8,7.256409,36.16977,33.15424,99.838425,0,2021-02-20T20:15:00.0000000Z
20,22.886868,0,0,25.57,33,0,1.7800001,6.5,7.122865,36.997387,33.264137,99.838425,0,2021-02-20T20:30:00.0000000Z
20,22.782196,0,0,25.63,33.219997,0,1.7440001,7,7.4916625,36.692745,33.4676,99.838425,0,2021-02-20T20:45:00.0000000Z
20,22.782196,0,0,25.72,33.43,0,1.7590001,4.9,7.2241178,36.19201,33.36666,99.838425,0,2021-02-20T21:00:00.0000000Z
20,22.782196,0,0,25.769999,33.329998,0,1.7950001,5.7000003,6.9415045,37.04218,33.261375,99.838425,0,2021-02-20T21:15:00.0000000Z
20,22.782196,0,0,25.8,33.27,0,1.8010001,7.8,6.44115,36.710056,32.751915,99.838425,0,2021-02-20T21:30:00.0000000Z
20,22.679213,0,0,25.859999,33.29,0,1.84,7.7000003,6.1897407,36.202557,32.860157,99.838425,0,2021-02-20T21:45:00.0000000Z
20,22.679213,0,0,25.92,32.91,0,2.2,7.2000003,6.024523,34.061443,30.617893,99.838425,0,2021-02-20T22:00:00.0000000Z
20,22.475887,0,0,25.939999,32.29,0,2.22,7.9,5.9006047,35.29465,31.14163,99.838425,0,2021-02-20T22:15:00.0000000Z
20,22.475887,0,0,25.93,32.2,0,1.8800001,8.1,5.7645116,35.59594,31.969555,99.838425,0,2021-02-20T22:30:00.0000000Z
20,22.475887,0,0,25.939999,32.6,0,1.8790001,7.1,5.439054,36.1434,32.582596,99.838425,0,2021-02-20T22:45:00.0000000Z
20,22.475887,0,0,25.939999,32.89,0,1.8740001,5.6,5.25781,35.625023,32.682934,99.838425,0,2021-02-20T23:00:00.0000000Z
20,22.375818,0,0,25.92,32.7,0,1.8800001,6.8,4.860712,36.554905,32.57771,99.838425,0,2021-02-20T23:15:00.0000000Z
20,22.375818,0,0,25.91,32.87,0,1.8790001,8.7,4.43807,36.14393,32.88853,99.838425,0,2021-02-20T23:30:00.0000000Z
20,22.375818,0,0,25.949999,33.059998,0,2.16,7.6,4.16039,35.12626,31.654087,99.838425,0,2021-02-20T23:45:00.0000000Z
20,22.275381,0,0,25.96,32.489998,0,2.22,6.9,3.9168673,35.125313,31.656221,99.838425,0,2021-02-21T00:00:00.0000000Z
20,22.275381,0,0,25.949999,32.37,0,2.2240002,7.9,3.6670003,35.845715,32.18716,99.838425,0,2021-02-21T00:15:00.0000000Z
20,22.275381,0,0,25.949999,32.579998,0,1.8800001,7.8,3.623995,36.1529,32.604107,99.838425,0,2021-02-21T00:30:00.0000000Z
20,22.275381,0,0,25.96,32.91,0,1.8800001,5.7000003,3.6473327,35.632202,32.711536,99.838425,0,2021-02-21T00:45:00.0000000Z
20,22.172674,0,0,25.96,32.739998,0,2.0400002,6.6,3.3937967,35.096684,31.978846,99.838425,0,2021-02-21T01:00:00.0000000Z
20,22.172674,0,0,25.939999,32.54,0,2.035,8.400001,3.23179,36.13069,32.182373,99.838425,0,2021-02-21T01:15:00.0000000Z
20,22.172674,0,0,25.939999,32.37,0,2.3600001,10.7,3.1975458,35.57814,31.140955,99.838425,0,2021-02-21T01:30:00.0000000Z
20,22.072365,0,0,25.96,32.46,0,2.38,7.6,3.28698,34.545902,31.663616,99.838425,0,2021-02-21T01:45:00.0000000Z
20,22.072365,0,0,25.96,32.2,0,2.506,8.7,3.0908086,34.523098,31.14356,99.838425,0,2021-02-21T02:00:00.0000000Z
20,22.072365,0,0,25.93,32.12,0,2.551,10.7,2.844498,35.55576,31.563038,99.838425,0,2021-02-21T02:15:00.0000000Z
20,22.072365,0,0,25.92,32.29,0,2.516,11.2,2.9668658,35.572277,31.66327,99.838425,0,2021-02-21T02:30:00.0000000Z
20,22.072365,0,0,25.92,32.42,0,2.44,7.9,2.4352343,35.045067,31.660095,99.838425,0,2021-02-21T02:45:00.0000000Z
20,21.969591,0,0,25.9,32.16,0,2.6000001,7.4,2.1270285,35.126614,31.357138,99.838425,0,2021-02-21T03:00:00.0000000Z
20,21.969591,0,0,25.869999,32.14,0,2.292,9,2.1922388,35.116096,31.554197,99.838425,0,2021-02-21T03:15:00.0000000Z
20,21.969591,0,0,25.859999,32.239998,0,2.3600001,9.900001,2.4022279,35.12308,31.66338,99.838425,0,2021-02-21T03:30:00.0000000Z
20,21.969591,0,0,25.869999,32.25,0,2.693,8.2,2.3886528,34.605244,31.156082,99.838425,0,2021-02-21T03:45:00.0000000Z
20,21.969591,0,0,25.869999,31.89,0,2.6910002,9.6,2.2503273,34.914124,30.733343,99.838425,0,2021-02-21T04:00:00.0000000Z
20,21.86845,0,0,25.849998,31.789999,0,2.5560002,11.6,2.2310486,35.12076,31.036716,99.838425,0,2021-02-21T04:15:00.0000000Z
20,21.86845,0,0,25.82,31.99,0,2.559,12.5,2.2048264,35.152054,31.244732,99.838425,0,2021-02-21T04:30:00.0000000Z
20,21.86845,0,0,25.82,32.13,0,2.592,9.6,2.1136036,34.62291,31.248404,99.838425,0,2021-02-21T04:45:00.0000000Z
20,21.86845,0,0,25.8,31.99,0,2.561,8.6,1.7997447,34.623817,31.14327,99.838425,0,2021-02-21T05:00:00.0000000Z
20,21.86845,0,0,25.779999,31.89,0,2.5410001,10.7,1.754093,35.335342,31.35009,99.838425,0,2021-02-21T05:15:00.0000000Z
20,21.762812,0,0,25.76,32.1,0,2.719,12.5,1.8214879,35.22866,31.454945,99.838425,0,2021-02-21T05:30:00.0000000Z
20,21.762812,0,0,25.76,32.21,0,2.72,9.6,1.7416285,34.703434,31.454023,99.838425,0,2021-02-21T05:45:00.0000000Z
20,21.762812,0,0,25.74,32.14,0,2.723,8.7,1.835425,34.720787,31.35009,99.838425,0,2021-02-21T06:00:00.0000000Z
20,21.762812,0,0,25.74,31.92,0,2.7570002,10.3,2.0133998,35.46273,31.460218,99.838425,0,2021-02-21T06:15:00.0000000Z
20,21.762812,0,0,25.71,32.1,0,2.5270002,12.400001,2.1208515,35.277424,31.56126,99.838425,0,2021-02-21T06:30:00.0000000Z
20,21.762812,0,0,25.73,32.26,0,2.16,9,2.370078,35.305355,31.661455,99.838425,0,2021-02-21T06:45:00.0000000Z
20,21.762812,0,0,25.769999,32.21,0,2.1200001,6.8,2.4395788,34.790047,31.45705,99.838425,0.5,2021-02-21T07:00:00.0000000Z
20,21.864988,0,0,25.73,32.059998,0,2.0400002,8,2.93677,35.283295,31.770649,99.838425,0.5,2021-02-21T07:15:00.0000000Z
20,22.070559,0,0,25.71,32.26,0,2.0400002,9,3.4382117,35.807423,31.973728,99.838425,0.5,2021-02-21T07:30:00.0000000Z
20,22.277956,0,0,25.73,32.469997,0,2.115,6.2000003,3.9851975,35.279552,32.19268,99.838425,0.5,2021-02-21T07:45:00.0000000Z
20,22.584835,0,0,25.73,32.39,0,2.084,6.5,4.939795,36.120872,32.091377,99.838425,1,2021-02-21T08:00:00.0000000Z
20,22.786695,0,0,25.73,32.45,0,2.0500002,7.7000003,5.9417405,36.3156,32.30909,99.838425,1,2021-02-21T08:15:00.0000000Z
20,22.887716,0,0,25.75,32.71,0,1.8670001,7.2000003,6.9417324,36.305115,32.81714,99.838425,1,2021-02-21T08:30:00.0000000Z
20,23.09294,0,0,25.789999,33.059998,0,1.8000001,4.9,7.942612,36.513855,33.22634,99.838425,1,2021-02-21T08:45:00.0000000Z
20,23.194805,0,0,25.859999,33.38,0,1.7590001,5.8,8.944294,37.1413,33.33796,99.838425,1,2021-02-21T09:00:00.0000000Z
20,23.294806,0,0,25.859999,33.34,0,1.7590001,6.5,9.945247,37.357616,33.75936,87.39218,1,2021-02-21T09:15:00.0000000Z
20,23.400331,0,0,25.93,33.61,0,1.0890001,3,10.947685,35.782475,33.860344,46.786552,1,2021-02-21T09:30:00.0000000Z
20,23.607916,0,0,25.98,32.88,0,0.060000002,0.1,11.9488735,33.190926,32.734657,0.2788539,1,2021-02-21T09:45:00.0000000Z
20,23.812902,0,0,26.01,32.26,0,0,0,12.449433,31.640144,31.691526,0.2788539,1,2021-02-21T10:00:00.0000000Z
20,24.01416,0,0,26.07,31.359999,0,0,0,13.45007,30.598753,30.646526,0.2788539,1,2021-02-21T10:15:00.0000000Z
20,24.116146,0,0,26.06,30.849998,0,0,0,13.95163,30.072807,30.018568,0.2788539,1,2021-02-21T10:30:00.0000000Z
20,24.217463,0,0,26.09,30.57,0,0,0,14.95289,29.763912,29.499653,0.2788539,1,2021-02-21T10:45:00.0000000Z
20,24.320906,0,0,26.109999,30.14,0,0,0,15.471488,29.446516,29.186747,0.2788539,1,2021-02-21T11:00:00.0000000Z
20,24.423372,0,0,26.09,29.789999,0,0,0,15.960295,29.240358,29.079672,0.2788539,1,2021-02-21T11:15:00.0000000Z
20,24.52952,0,0,26.06,29.48,0,0,0,16.210972,29.032593,28.873833,0.2788539,1,2021-02-21T11:30:00.0000000Z
20,24.52952,0,0,26.039999,29.21,0,0,0,16.956095,29.032593,28.873833,0.2788539,1,2021-02-21T11:45:00.0000000Z
20,24.635963,0,0,26.01,28.98,0,0,0,17.174404,29.032593,28.768454,0.2788539,1,2021-02-21T12:00:00.0000000Z
20,24.635963,0,0,25.99,28.789999,0,0,0,17.95795,28.927412,28.768454,0.2788539,1,2021-02-21T12:15:00.0000000Z
20,24.635963,0,0,25.96,28.599998,0,0,0,18.45942,28.927412,28.768454,0.2788539,1,2021-02-21T12:30:00.0000000Z
20,24.74103,0,0,25.949999,28.439999,0,0,0,19.197453,28.927412,28.768454,0.2788539,1,2021-02-21T12:45:00.0000000Z
20,24.74103,0,0,25.93,28.279999,0,0,0,19.549818,28.927412,28.768454,0.2788539,1,2021-02-21T13:00:00.0000000Z
20,24.846432,0,0,25.91,28.15,0,0,0,19.794836,28.927412,28.768454,0.2788539,1,2021-02-21T13:15:00.0000000Z
20,24.846432,0,0,25.89,28.019999,0,0,0,20.03308,28.927412,28.768454,0.2788539,1,2021-02-21T13:30:00.0000000Z
20,24.846432,0,0,25.869999,27.91,0,0,0,20.00921,28.927412,28.768454,0.2788539,1,2021-02-21T13:45:00.0000000Z
20,24.846432,0,0,25.849998,27.81,0,0,0,19.527729,28.927412,28.768454,0.2788539,1,2021-02-21T14:00:00.0000000Z
20,24.846432,0,0,25.849998,27.75,0,0,0,19.816559,28.927412,28.768454,0.2788539,1,2021-02-21T14:15:00.0000000Z
20,24.846432,0,0,25.84,27.689999,0,0,0,19.87144,28.927412,28.768454,0.2788539,1,2021-02-21T14:30:00.0000000Z
20,24.846432,0,0,25.83,27.619999,0,0,0,19.848145,28.927412,28.768454,0.2788539,1,2021-02-21T14:45:00.0000000Z
20,24.846432,0,0,25.82,27.58,0,0,0,19.371191,28.927412,28.768454,0.2788539,1,2021-02-21T15:00:00.0000000Z
20,24.846432,0,0,25.82,27.529999,0,0,0,19.245483,28.927412,28.66169,0.2788539,1,2021-02-21T15:15:00.0000000Z
20,24.846432,0,0,25.8,27.49,0,0,0,19.309767,28.820593,28.56121,0.2788539,1,2021-02-21T15:30:00.0000000Z
20,24.743757,0,0,25.8,27.439999,0,0,0,19.176407,28.820593,28.56121,0.2788539,1,2021-02-21T15:45:00.0000000Z
20,24.641504,0,0,25.769999,27.39,0,0,0,18.459578,28.7197,28.56121,0.2788539,1,2021-02-21T16:00:00.0000000Z
20,24.641504,0,0,25.76,27.33,0,0,0,17.457619,28.7197,28.56121,0.2788539,1,2021-02-21T16:15:00.0000000Z
20,24.54044,0,0,25.74,27.289999,0,0,0,16.455069,28.614557,28.34815,0.2788539,1,2021-02-21T16:30:00.0000000Z
20,24.437653,0,0,25.72,27.24,0,0,0,15.947709,28.507767,28.34815,0.2788539,1,2021-02-21T16:45:00.0000000Z
20,24.335274,0,0,25.699999,27.18,0,0,0,14.954704,28.407267,28.245918,0.2788539,0.266666666666667,2021-02-21T17:00:00.0000000Z
20,24.335274,0,0,25.67,27.13,0,0,0,14.454693,28.407267,28.036459,0.2788539,0.266666666666667,2021-02-21T17:15:00.0000000Z
20,24.231468,0,0,25.65,27.06,0,0,0,13.452383,28.19504,28.036459,0.2788539,0.266666666666667,2021-02-21T17:30:00.0000000Z
20,24.12593,0,0,25.619999,26.99,0,0,0,12.945452,28.094564,27.936039,6.2790356,0.266666666666667,2021-02-21T17:45:00.0000000Z
20,24.12593,0,0,25.599998,26.92,0,0.059000004,3,12.450874,29.03064,27.83065,32.55681,0,2021-02-21T18:00:00.0000000Z
20,24.021095,0,0,25.56,26.939999,0,1.08,4.8,11.449882,31.11797,28.558933,75.11452,0,2021-02-21T18:15:00.0000000Z
20,23.817923,0,0,25.539999,28.41,0,1.7600001,7.8,10.860812,34.25004,30.123457,99.46513,0,2021-02-21T18:30:00.0000000Z
20,23.817923,0,0,25.519999,30.099998,0,1.7590001,5.4,9.948204,34.657494,31.690283,100,0,2021-02-21T18:45:00.0000000Z
20,23.717522,0,0,25.49,31.21,0,1.7600001,6.2000003,9.349662,35.89438,32.205143,100,0,2021-02-21T19:00:00.0000000Z
20,23.615593,0,0,25.48,31.83,0,1.7600001,6.6,8.912241,36.304108,32.83954,100,0,2021-02-21T19:15:00.0000000Z
20,23.615593,0,0,25.519999,32.45,0,1.7750001,4.9,8.201117,36.19873,33.052612,100,0,2021-02-21T19:30:00.0000000Z
20,23.51462,0,0,25.599998,32.78,0,1.7900001,5.6,7.945884,36.934772,33.261005,100,0,2021-02-21T19:45:00.0000000Z
20,23.51462,0,0,25.68,32.87,0,1.7600001,6.9,7.548215,36.83983,33.46998,100,0,2021-02-21T20:00:00.0000000Z
20,23.412893,0,0,25.789999,33.23,0,1.7600001,5.9,7.2562246,36.84862,33.575123,100,0,2021-02-21T20:15:00.0000000Z
20,23.310629,0,0,25.859999,33.34,0,1.7650001,5.4,6.9088907,36.327312,33.362656,100,0,2021-02-21T20:30:00.0000000Z
20,23.310629,0,0,25.93,33.19,0,1.7900001,6.3,6.4426413,36.961918,33.57867,100,0,2021-02-21T20:45:00.0000000Z
20,23.208961,0,0,25.99,33.45,0,1.7600001,6.7000003,6.1497817,36.84931,33.77507,100,0,2021-02-21T21:00:00.0000000Z
20,23.208961,0,0,26.08,33.649998,0,1.7450001,5,5.8848367,36.333794,33.569378,100,0,2021-02-21T21:15:00.0000000Z
20,23.208961,0,0,26.109999,33.43,0,1.789,5.9,5.4412365,37.276665,33.569378,100,0,2021-02-21T21:30:00.0000000Z
20,23.103752,0,0,26.14,33.53,0,1.7650001,7,5.1882176,36.458733,33.775585,100,0,2021-02-21T21:45:00.0000000Z
20,23.103752,0,0,26.199999,33.7,0,2.1190002,7.7000003,4.9405556,35.70069,32.109776,100,0,2021-02-21T22:00:00.0000000Z
20,22.998404,0,0,26.25,33.05,0,2.1190002,6.7000003,4.8417315,34.65343,31.273306,100,0,2021-02-21T22:15:00.0000000Z
20,22.998404,0,0,26.26,32.5,0,2.0930002,8.5,4.5864553,35.701458,31.69185,100,0,2021-02-21T22:30:00.0000000Z
20,22.894598,0,0,26.269999,32.66,0,1.7600001,7.3,4.3796725,36.218716,32.750828,100,0,2021-02-21T22:45:00.0000000Z
20,22.894598,0,0,26.279999,33.1,0,1.7450001,5.2000003,3.9385169,36.32752,33.15998,100,0,2021-02-21T23:00:00.0000000Z
20,22.790588,0,0,26.269999,33.29,0,1.8800001,5.5,3.4373827,36.948647,33.065437,100,0,2021-02-21T23:15:00.0000000Z
20,22.790588,0,0,26.26,33.219997,0,1.8800001,6.9,3.1942463,36.737286,33.268433,100,0,2021-02-21T23:30:00.0000000Z
20,22.790588,0,0,26.279999,33.39,0,1.84,8.5,2.93657,36.225986,32.604073,100,0,2021-02-21T23:45:00.0000000Z
20,22.790588,0,0,26.31,33.16,0,2.2080002,7.1,2.8542073,34.63165,31.350327,100,0,2021-02-22T00:00:00.0000000Z
20,22.58829,0,0,26.31,32.57,0,2.2110002,8.2,2.8491237,35.887627,31.977259,100,0,2021-02-22T00:15:00.0000000Z
20,22.58829,0,0,26.3,32.649998,0,2.216,9.8,2.8757331,36.219013,32.189457,100,0,2021-02-22T00:30:00.0000000Z
20,22.58829,0,0,26.32,32.899998,0,1.8800001,5.9,2.9489317,36.225384,32.80997,100,0,2021-02-22T00:45:00.0000000Z
20,22.488222,0,0,26.31,33.059998,0,1.8790001,5.9,2.4357305,36.54125,33.025482,100,0,2021-02-22T01:00:00.0000000Z
20,22.488222,0,0,26.279999,33.28,0,1.8740001,7.2000003,2.3492298,36.74066,33.028973,100,0,2021-02-22T01:15:00.0000000Z
20,22.488222,0,0,26.269999,33.21,0,2.24,9.5,2.0834866,36.225224,32.001503,100,0,2021-02-22T01:30:00.0000000Z
20,22.386267,0,0,26.289999,32.78,0,2.2410002,7,2.0300634,35.182346,32.005493,100,0,2021-02-22T01:45:00.0000000Z
20,22.386267,0,0,26.3,32.649998,0,2.2,7.5,2.3329632,35.67668,32.206154,100,0,2021-02-22T02:00:00.0000000Z
22,22.386267,30.686665,1.1680001,23.22,33.62,13.5,3.2200003,15.2,2.2746265,33.552074,29.343037,100,0,2021-02-22T02:15:00.0000000Z
22,22.386267,30.686665,1.176,27.8,33.27,7.5,3.305,16.6,2.0303419,34.059036,29.861666,100,0,2021-02-22T02:30:00.0000000Z
22,22.386267,30.686665,1.1750001,28.84,33.25,6,3.3200002,13.7,2.1158395,34.05975,30.386957,100,0,2021-02-22T02:45:00.0000000Z
22,22.386267,30.686665,1.1830001,28.8,33.42,6,3.279,11.400001,1.9400996,34.054543,30.386957,100,0,2021-02-22T03:00:00.0000000Z
22,22.386267,30.686665,1.1850001,29.14,34.7,6.7000003,3.2800002,13.8,2.0496173,34.99157,30.59483,100,0,2021-02-22T03:15:00.0000000Z
22,22.386267,30.686665,1.176,29.39,34.59,7.3,3.2800002,15.900001,1.7598059,35.09344,30.80127,100,0,2021-02-22T03:30:00.0000000Z
22,22.386267,30.686665,1.1880001,29.359999,33.68,6.7000003,3.44,15.8,1.9949611,34.60009,30.798079,100,0,2021-02-22T03:45:00.0000000Z
22,22.386267,30.686665,1.164,29.31,33.469997,5.6,3.4,11.900001,1.7328153,34.091003,30.48479,100,0,2021-02-22T04:00:00.0000000Z
22,22.386267,30.686665,1.176,29.359999,34.02,6.1,3.4,12.400001,1.360273,34.10131,30.598364,100,0,2021-02-22T04:15:00.0000000Z
22,22.386267,30.686665,1.176,29.59,34.719997,6.9,3.4480002,15.3,1.2207392,34.838882,30.8009,100,0,2021-02-22T04:30:00.0000000Z
22,22.695028,15.248585,1.1830001,29.65,34.62,6.4,3.64,18.6,1.1078058,34.619015,29.968493,100,0,2021-02-22T04:45:00.0000000Z
22,22.695028,15.248585,1.1880001,29.26,34.95,6.7000003,3.601,15.1,1.0980166,34.631874,30.175114,100,0,2021-02-22T05:00:00.0000000Z
22,22.695028,15.248585,1.182,29.81,34.649998,7.4,3.6420002,18.6,1.1900505,35.151123,30.700216,100,0,2021-02-22T05:15:00.0000000Z
22,22.695028,15.248585,1.192,29.869999,34.829998,7,3.5210001,17.6,0.933477,35.136578,30.908148,100,0,2021-02-22T05:30:00.0000000Z
22,22.695028,15.248585,1.197,29.76,34.239998,5.9,3.5000002,13.900001,0.9658955,34.624542,30.908148,100,0,2021-02-22T05:45:00.0000000Z
22,22.695028,15.248585,1.176,29.89,34.149998,5.7000003,3.7210002,14.6,1.1538359,34.617958,30.804867,100,0,2021-02-22T06:00:00.0000000Z
22,22.695028,15.248585,1.164,30.039999,35.29,7.5,3.68,19.7,1.1322753,35.46356,30.807365,100,0,2021-02-22T06:15:00.0000000Z
22,22.695028,15.248585,1.187,30.06,35.35,7.2000003,3.64,19.2,1.2614675,35.595444,30.908148,100,0,2021-02-22T06:30:00.0000000Z
22,22.695028,10.224628,1.1880001,29.89,34.23,5.6,3.64,13.2,1.935085,34.545013,30.801615,100,0,2021-02-22T06:45:00.0000000Z
22,22.795507,5.200577,1.151,30.019999,34.85,6.1,3.5600002,13.7,2.4353032,35.07374,31.009567,100,0.416666666666667,2021-02-22T07:00:00.0000000Z
22,22.244286,42.793846,1.092,30.279999,35.52,6.7000003,3.4810002,17.9,2.9357061,35.596256,31.22156,100,0.416666666666667,2021-02-22T07:15:00.0000000Z
22,22.754587,17.107582,0.97700006,29.859999,35.61,7.4,3.3600001,18.2,3.4366844,35.612686,31.22156,100,0.416666666666667,2021-02-22T07:30:00.0000000Z
22,22.552822,17.240143,0.989,30.369999,34.36,4.6,3.2540002,12.6,4.438528,35.06825,31.428104,100,0.416666666666667,2021-02-22T07:45:00.0000000Z
22,23.065145,6.8252563,0.887,30.199999,35.739998,3.8,3.2,11.7,5.1228466,35.073425,31.323006,100,1,2021-02-22T08:00:00.0000000Z
22,23.067787,1.6954422,0.671,30.4,35.53,2.6000001,3.0030003,14.3,5.9399357,36.115944,31.640547,100,1,2021-02-22T08:15:00.0000000Z
22,22.966091,0,0.42000002,29.97,35.17,2.1000001,2.8030002,12.8,7.44564,36.12982,31.848661,100,1,2021-02-22T08:30:00.0000000Z
22,23.281729,0,0.42000002,30.199999,35.19,1.5,2.6890001,8.3,9.446358,35.103657,31.954174,100,1,2021-02-22T08:45:00.0000000Z
22,23.99318,0,0.264,29.699999,35.29,1.8000001,2.64,8.6,10.948722,35.13025,31.950167,81.82065,1,2021-02-22T09:00:00.0000000Z
22,23.764153,0,0.27600002,29.789999,32.43,1,0.23900001,0.7,12.449365,32.532352,32.055676,13.970518,1,2021-02-22T09:15:00.0000000Z
22,23.66291,0,0.26500002,29.9,30.14,0.3,0,0,13.450839,30.442068,30.382965,0,1,2021-02-22T09:30:00.0000000Z
22,23.867155,0,0.264,28.71,29.099998,0,0,0,14.120239,29.3953,29.340229,0,1,2021-02-22T09:45:00.0000000Z
22,24.487007,0,0.264,27.65,28.49,0.1,0,0,14.952595,28.876099,28.29945,0,1,2021-02-22T10:00:00.0000000Z
22,24.587688,0,0.27600002,27.15,27.83,0.1,0,0,15.45362,28.25707,27.776855,0,1,2021-02-22T10:15:00.0000000Z
22,24.587688,0,0.12200001,26.849998,27.4,0,0,0,15.719239,27.726107,27.465712,0,1,2021-02-22T10:30:00.0000000Z
22,24.587688,0,0.1,26.56,27.05,0,0,0,16.111414,27.31285,27.255434,0,1,2021-02-22T10:45:00.0000000Z
22,24.587688,0,0.1,26.14,26.869999,0,0,0,16.472242,27.207834,27.04977,0,0.733333333333333,2021-02-22T11:00:00.0000000Z
